id,level,word,article,plural,translation,example,partOfSpeech,topic,tags,lessonId
B2_vocab_269,B2,Ernährung,die,,"nutrition, diet",Eine ausgewogene Ernährung ist wichtig für die Gesundheit.,noun,Food and nutrition,b2;nutrition,B2_lesson_19
B2_vocab_270,B2,Nahrungsmittel,das,Nahrungsmittel,"food item, foodstuff",Viele Nahrungsmittel enthalten versteckten Zucker.,noun,Food and nutrition,b2;nutrition,B2_lesson_20
B2_vocab_271,B2,Allergie,die,Allergien,allergy,Ich habe eine Allergie gegen Nüsse und Milchprodukte.,noun,Food and nutrition,b2;nutrition,B2_lesson_21
B2_vocab_272,B2,Zutat,die,Zutaten,ingredient,Alle Zutaten fur das Rezept sind im Bioladen erhaltlich.,noun,Food and nutrition,b2;nutrition,B2_lesson_22
B2_vocab_273,B2,vegetarisch,,,vegetarian,Das Restaurant bietet sowohl vegetarische als auch vegane Gerichte an.,adjective,Food and nutrition,b2;nutrition,B2_lesson_23
B2_vocab_274,B2,Nährwert,der,Nährwerte,nutritional value,Der Nährwert steht auf der Verpackung des Lebensmittels.,noun,Food and nutrition,b2;nutrition,B2_lesson_24
B2_vocab_275,B2,fettarm,,,low-fat,Fettarme Produkte sind nicht immer gesunder.,adjective,Food and nutrition,b2;nutrition,B2_lesson_25
B2_vocab_276,B2,vitaminreich,,,vitamin-rich,Obst und Gemüse sind besonders vitaminreich.,adjective,Food and nutrition,b2;nutrition,B2_lesson_1
B2_vocab_277,B2,sich entscheiden,,,"to decide, to make a decision",Ich kann mich nicht zwischen den beiden Angeboten entscheiden.,verb,Verbs and connectors,b2;communication,B2_lesson_2
B2_vocab_278,B2,sich konzentrieren,,,"to concentrate, to focus",Bei der Arbeit sollte man sich auf eine Aufgabe konzentrieren.,verb,Verbs and connectors,b2;communication,B2_lesson_3
B2_vocab_279,B2,entsprechen,,,"to correspond to, to meet (requirements)",Die Qualität der Arbeit entspricht nicht den Erwartungen.,verb,Verbs and connectors,b2;communication,B2_lesson_4
B2_vocab_280,B2,betragen,,,"to amount to, to be",Die Gesamtkosten betragen 450 Euro.,verb,Verbs and connectors,b2;communication,B2_lesson_5
B2_vocab_281,B2,abhängig,,,"dependent, depending on",Die Behandlungsdauer ist abhängig vom Gesundheitszustand.,adjective,Verbs and connectors,b2;communication,B2_lesson_6
B2_vocab_282,B2,daher,,,"therefore, hence","Die Ergebnisse sind eindeutig, daher müssen wir handeln.",adverb,Verbs and connectors,b2;communication,B2_lesson_7
B2_vocab_283,B2,Bewegung,die,Bewegungen,"exercise, physical activity, movement",Regelmäßige Bewegung ist wichtig für die Gesundheit.,noun,Sports and fitness,b2;sports,B2_lesson_8
B2_vocab_284,B2,Fitness,die,,fitness,"Zur Fitness gehören Ausdauer, Kraft und Beweglichkeit.",noun,Sports and fitness,b2;sports,B2_lesson_9
B2_vocab_285,B2,Wettkampf,der,Wettkämpfe,"competition, contest",Der Wettkampf findet bei jedem Wetter statt.,noun,Sports and fitness,b2;sports,B2_lesson_10
B2_vocab_286,B2,Verletzung,die,Verletzungen,"injury, wound",Bei einer Sportverletzung sollte man sofort zum Arzt gehen.,noun,Sports and fitness,b2;sports,B2_lesson_11
B2_vocab_287,B2,trainieren,,,"to train, to practice",Die Mannschaft trainiert dreimal pro Woche.,verb,Sports and fitness,b2;sports,B2_lesson_12
B2_vocab_288,B2,Erholung,die,,"relaxation, recreation, recovery",Nach der Arbeit brauche ich etwas Erholung.,noun,Sports and fitness,b2;sports,B2_lesson_13
B2_vocab_289,B2,fit,,,"fit, in good shape","Um fit zu bleiben, gehe ich joggen.",adjective,Sports and fitness,b2;sports,B2_lesson_14
B2_vocab_290,B2,Wettbewerb,der,Wettbewerbe,"competition, contest (non-sport)",Der Wettbewerb um die beste Idee war sehr spannend.,noun,Sports and fitness,b2;sports,B2_lesson_15
B2_vocab_291,B2,Mode,die,Moden,"fashion, style",In der Mode wechseln die Trends sehr schnell.,noun,Fashion and appearance,b2;fashion,B2_lesson_16
B2_vocab_292,B2,Stil,der,Stile,"style, manner",Ihr persönlicher Stil ist elegant und zeitlos.,noun,Fashion and appearance,b2;fashion,B2_lesson_17
B2_vocab_293,B2,Aussehen,das,,"appearance, looks","Das Aussehen ist nicht alles, aber es spielt eine Rolle.",noun,Fashion and appearance,b2;fashion,B2_lesson_18
B2_vocab_294,B2,Design,das,Designs,design,Das Design des neuen Produkts ist sehr benutzerfreundlich.,noun,Fashion and appearance,b2;fashion,B2_lesson_19
B2_vocab_295,B2,Material,das,Materialien,"material, fabric",Das Material der Jacke ist wasserabweisend.,noun,Fashion and appearance,b2;fashion,B2_lesson_20
B2_vocab_296,B2,modisch,,,"fashionable, trendy",Modische Kleidung muss nicht teuer sein.,adjective,Fashion and appearance,b2;fashion,B2_lesson_21
B2_vocab_297,B2,Geschmack,der,Geschmäcker,"taste, preference",Über Geschmack lasst sich bekanntlich streiten.,noun,Fashion and appearance,b2;fashion,B2_lesson_22
B2_vocab_298,B2,Erziehung,die,,"upbringing, parenting, education",Eine gute Erziehung legt den Grundstein für die Zukunft.,noun,Life stages and family,b2;family,B2_lesson_23
B2_vocab_299,B2,Kindheit,die,,childhood,In der Kindheit werden wichtige soziale Fähigkeiten entwickelt.,noun,Life stages and family,b2;family,B2_lesson_24
B2_vocab_300,B2,Generation,die,Generationen,generation,Die junge Generation hat andere Werte als die ältere.,noun,Life stages and family,b2;family,B2_lesson_25
B2_vocab_301,B2,Alltag,der,,"everyday life, daily routine",Im stressigen Alltag bleibt wenig Zeit für Hobbys.,noun,Life stages and family,b2;family,B2_lesson_1
B2_vocab_302,B2,erziehen,,,"to raise, to bring up, to educate",Eltern erziehen ihre Kinder zu verantwortungsvollen Menschen.,verb,Life stages and family,b2;family,B2_lesson_2
B2_vocab_303,B2,vertragen,,,"to get along with, to tolerate",Die Geschwister vertragen sich gut miteinander.,verb,Life stages and family,b2;family,B2_lesson_3
B2_vocab_304,B2,sich kümmern,,,"to take care of, to look after",Sie kümmert sich liebevoll um ihre kranken Eltern.,verb,Life stages and family,b2;family,B2_lesson_4
B2_vocab_305,B2,pflegen,,,"to care for, to maintain, to nurse",Angehörige pflegen oft ihre Familienmitglieder zu Hause.,verb,Life stages and family,b2;family,B2_lesson_5
B2_vocab_306,B2,Entwicklung,die,Entwicklungen,"development, evolution",Die wirtschaftliche Entwicklung des Landes ist positiv.,noun,History and progress,b2;history,B2_lesson_6
B2_vocab_307,B2,Fortschritt,der,Fortschritte,"progress, advancement",Die Medizin hat in den letzten Jahrzehnten große Fortschritte gemacht.,noun,History and progress,b2;history,B2_lesson_7
B2_vocab_308,B2,Konflikt,der,Konflikte,"conflict, dispute",Der Konflikt zwischen den Parteien konnte nicht gelöst werden.,noun,History and progress,b2;history,B2_lesson_8
B2_vocab_309,B2,Wandel,der,Wandel,"change, transformation",Der gesellschaftliche Wandel vollzieht sich langsam.,noun,History and progress,b2;history,B2_lesson_9
B2_vocab_310,B2,Krise,die,Krisen,crisis,In einer Krise zeigt sich der wahre Charakter eines Menschen.,noun,History and progress,b2;history,B2_lesson_10
B2_vocab_311,B2,prägen,,,"to shape, to characterize, to influence",Historische Ereignisse prägen die Identität eines Volkes.,verb,History and progress,b2;history,B2_lesson_11
B2_vocab_312,B2,entstehen,,,"to arise, to emerge, to develop",Durch die Globalisierung entstehen neue wirtschaftliche Verbindungen.,verb,History and progress,b2;history,B2_lesson_12
B2_vocab_313,B2,historisch,,,"historical, historic",Das historische Gebäude wurde restauriert.,adjective,History and progress,b2;history,B2_lesson_13
B2_vocab_314,B2,wirtschaftlich,,,"economic, economical",Die wirtschaftliche Lage hat sich verbessert.,adjective,History and progress,b2;history,B2_lesson_14
B2_vocab_315,B2,Sicherheit,die,,"safety, security, certainty",Die Sicherheit der Patienten steht an erster Stelle.,noun,Safety and emergency,b2;safety,B2_lesson_15
B2_vocab_316,B2,Gefahr,die,Gefahren,"danger, risk, hazard",Bei dieser Erkrankung besteht die Gefahr von Komplikationen.,noun,Safety and emergency,b2;safety,B2_lesson_16
B2_vocab_317,B2,Alarm,der,Alarme,"alarm, alert",Bei Feueralarm müssen alle das Gebäude verlassen.,noun,Safety and emergency,b2;safety,B2_lesson_17
B2_vocab_318,B2,Katastrophe,die,Katastrophen,"catastrophe, disaster",Nach der Naturkatastrophe wurde das Hilfsprogramm gestartet.,noun,Safety and emergency,b2;safety,B2_lesson_18
B2_vocab_319,B2,Rettung,die,Rettungen,"rescue, salvation",Die Rettung der Verletzten dauerte mehrere Stunden.,noun,Safety and emergency,b2;safety,B2_lesson_19
B2_vocab_320,B2,Rettungsdienst,der,Rettungsdienste,"emergency services, ambulance service",Bei einem Notfall rufen Sie den Rettungsdienst unter 112.,noun,Safety and emergency,b2;safety,B2_lesson_20
B2_vocab_321,B2,melden,,,"to report, to notify",Bitte melden Sie den Schaden Ihrer Versicherung.,verb,Safety and emergency,b2;safety,B2_lesson_21
B2_vocab_322,B2,warnen,,,to warn,Die Behörde warnt vor starkem Regen und Überschwemmungen.,verb,Safety and emergency,b2;safety,B2_lesson_22
B2_vocab_323,B2,gefährlich,,,"dangerous, hazardous","Es ist gefährlich, ohne Impfung in bestimmte Länder zu reisen.",adjective,Safety and emergency,b2;safety,B2_lesson_23
B2_vocab_324,B2,erheblich,,,"considerable, significant, substantial",Die Kosten sind erheblich gestiegen.,adjective,Quantity and degree,b2;quantity,B2_lesson_24
B2_vocab_325,B2,wesentlich,,,"essential, significant, substantially",Der neue Vertrag unterscheidet sich wesentlich vom alten.,adjective,Quantity and degree,b2;quantity,B2_lesson_25
B2_vocab_326,B2,zunehmend,,,"increasingly, growing",Immer mehr Menschen achten zunehmend auf ihre Gesundheit.,adverb,Quantity and degree,b2;quantity,B2_lesson_1
B2_vocab_327,B2,deutlich,,,"clear, clearly, distinct",Die Studie zeigt deutlich die Vorteile der Vorsorge.,adjective,Quantity and degree,b2;quantity,B2_lesson_2
B2_vocab_328,B2,durchschnittlich,,,"average, on average",Der durchschnittliche Patient wartet 20 Minuten auf den Termin.,adjective,Quantity and degree,b2;quantity,B2_lesson_3
B2_vocab_329,B2,mindestens,,,"at least, minimum",Sie sollten mindestens zwei Liter Wasser pro Tag trinken.,adverb,Quantity and degree,b2;quantity,B2_lesson_4
B2_vocab_330,B2,höchstens,,,"at most, no more than",Die Wartezeit beträgt höchstens 30 Minuten.,adverb,Quantity and degree,b2;quantity,B2_lesson_5
B2_vocab_331,B2,keinesfalls,,,"by no means, in no case",Sie sollten keinesfalls die Medikamente ohne Rücksprache absetzen.,adverb,Quantity and degree,b2;quantity,B2_lesson_6
B2_vocab_332,B2,gelegentlich,,,"occasionally, from time to time",Gelegentlich treten leichte Nebenwirkungen auf.,adverb,Quantity and degree,b2;quantity,B2_lesson_7
B2_vocab_333,B2,Präsentation,die,Präsentationen,presentation,Die Präsentation der neuen Strategie war sehr überzeugend.,noun,Professional communication,b2;professional,B2_lesson_8
B2_vocab_334,B2,Abstimmung,die,Abstimmungen,"coordination, vote, alignment",Die Abstimmung mit den Kollegen ist vor dem Projektstart notwendig.,noun,Professional communication,b2;professional,B2_lesson_9
B2_vocab_335,B2,darstellen,,,"to present, to describe, to illustrate",Der Redner stellte die Ergebnisse anschaulich dar.,verb,Professional communication,b2;professional,B2_lesson_10
B2_vocab_336,B2,ausführlich,,,"detailed, in detail, thorough",Der Arzt erklärte die Behandlungsmöglichkeiten ausführlich.,adjective,Professional communication,b2;professional,B2_lesson_11
B2_vocab_337,B2,gemeinsam,,,"joint, together, common",Das Team arbeitet gemeinsam an der Lösung des Problems.,adjective,Professional communication,b2;professional,B2_lesson_12
B2_vocab_338,B2,Kommunikation,die,,communication,Eine gute Kommunikation im Team vermeidet Missverständnisse.,noun,Professional communication,b2;professional,B2_lesson_13
B2_vocab_339,B2,Besprechung,die,Besprechungen,"meeting, discussion",In der wöchentlichen Besprechung werden die Aufgaben verteilt.,noun,Professional communication,b2;professional,B2_lesson_14
B2_vocab_340,B2,Rückfrage,die,Rückfragen,"follow-up question, inquiry",Bei Rückfragen wenden Sie sich bitte an die Personalabteilung.,noun,Professional communication,b2;professional,B2_lesson_15
B2_vocab_341,B2,Missverständnis,das,Missverständnisse,misunderstanding,Das Missverständnis konnte in einem Gespräch geklärt werden.,noun,Workplace conflict and negotiation,b2;conflict,B2_lesson_16
B2_vocab_342,B2,Kompromiss,der,Kompromisse,compromise,Beide Seiten mussten Kompromisse eingehen.,noun,Workplace conflict and negotiation,b2;conflict,B2_lesson_17
B2_vocab_343,B2,Einigung,die,Einigungen,"agreement, settlement",Nach langen Verhandlungen wurde eine Einigung erzielt.,noun,Workplace conflict and negotiation,b2;conflict,B2_lesson_18
B2_vocab_344,B2,verhandeln,,,to negotiate,Die Gewerkschaft verhandelt mit dem Arbeitgeber über höhere Löhne.,verb,Workplace conflict and negotiation,b2;conflict,B2_lesson_19
B2_vocab_345,B2,Arbeitsbelastung,die,Arbeitsbelastungen,workload,Die hohe Arbeitsbelastung führt bei vielen zu Stress.,noun,Workplace conflict and negotiation,b2;conflict,B2_lesson_20
B2_vocab_346,B2,Spannung,die,Spannungen,"tension, suspense",Im Team gab es Spannungen wegen unterschiedlicher Meinungen.,noun,Workplace conflict and negotiation,b2;conflict,B2_lesson_21
B2_vocab_347,B2,Streit,der,Streitigkeiten,"argument, dispute, quarrel",Der Streit um die Zuständigkeiten konnte beigelegt werden.,noun,Workplace conflict and negotiation,b2;conflict,B2_lesson_22
B2_vocab_348,B2,Kritik,die,Kritiken,"criticism, critique",Konstruktive Kritik hilft bei der beruflichen Weiterentwicklung.,noun,Workplace conflict and negotiation,b2;conflict,B2_lesson_23
B2_vocab_349,B2,Zielsetzung,die,Zielsetzungen,"goal setting, objective",Eine klare Zielsetzung ist für den Erfolg des Projekts entscheidend.,noun,Project management,b2;project,B2_lesson_24
B2_vocab_350,B2,Fristverlängerung,die,Fristverlängerungen,deadline extension,Der Kunde hat eine Fristverlängerung von zwei Wochen beantragt.,noun,Project management,b2;project,B2_lesson_25
B2_vocab_351,B2,Priorität,die,Prioritäten,priority,Die dringendsten Aufgaben haben höchste Priorität.,noun,Project management,b2;project,B2_lesson_1
B2_vocab_352,B2,Umsetzung,die,Umsetzungen,"implementation, realization",Die Umsetzung des neuen Systems dauert etwa sechs Monate.,noun,Project management,b2;project,B2_lesson_2
B2_vocab_353,B2,priorisieren,,,to prioritize,Wir müssen die Aufgaben nach ihrer Dringlichkeit priorisieren.,verb,Project management,b2;project,B2_lesson_3
B2_vocab_354,B2,umsetzen,,,"to implement, to realize",Der Vorschlag wurde in die Praxis umgesetzt.,verb,Project management,b2;project,B2_lesson_4
B2_vocab_355,B2,Meilenstein,der,Meilensteine,milestone,Der erste Meilenstein des Projekts wurde termingerecht erreicht.,noun,Project management,b2;project,B2_lesson_5
B2_vocab_356,B2,Aufgabenverteilung,die,Aufgabenverteilungen,"task distribution, allocation of tasks",Eine faire Aufgabenverteilung ist wichtig für die Teamzufriedenheit.,noun,Project management,b2;project,B2_lesson_6
B2_vocab_357,B2,Ablauf,der,Abläufe,"procedure, process, schedule",Der genaue Ablauf des Projekts wurde im Vertrag festgelegt.,noun,Project management,b2;project,B2_lesson_7
B2_vocab_358,B2,Tagesordnung,die,Tagesordnungen,agenda,Der erste Punkt auf der Tagesordnung ist die Projektübersicht.,noun,Meetings and presentations,b2;meetings,B2_lesson_8
B2_vocab_359,B2,Besprechungsprotokoll,das,Besprechungsprotokolle,meeting minutes,Das Besprechungsprotokoll wird an alle Teilnehmer verschickt.,noun,Meetings and presentations,b2;meetings,B2_lesson_9
B2_vocab_360,B2,Sitzung,die,Sitzungen,"session, meeting",Die Sitzung des Aufsichtsrats findet vierteljährlich statt.,noun,Meetings and presentations,b2;meetings,B2_lesson_10
B2_vocab_361,B2,Teilnehmer,der,Teilnehmer,participant,Alle Teilnehmer der Konferenz erhalten eine Teilnahmebescheinigung.,noun,Meetings and presentations,b2;meetings,B2_lesson_11
B2_vocab_362,B2,Teilnahme,die,,"participation, attendance",Die Teilnahme an der Fortbildung ist freiwillig.,noun,Meetings and presentations,b2;meetings,B2_lesson_12
B2_vocab_363,B2,Vorschlag,der,Vorschläge,"suggestion, proposal",Der Vorschlag zur Prozessoptimierung wurde angenommen.,noun,Meetings and presentations,b2;meetings,B2_lesson_13
B2_vocab_364,B2,Unterlage,die,Unterlagen,"document, handout, file",Bitte bringen Sie alle Unterlagen zur Besprechung mit.,noun,Meetings and presentations,b2;meetings,B2_lesson_14
B2_vocab_365,B2,zuständig,,,"responsible, in charge",Wer ist für die Bearbeitung dieses Antrags zuständig?,adjective,Meetings and presentations,b2;meetings,B2_lesson_15
B2_vocab_366,B2,Verbesserungsvorschlag,der,Verbesserungsvorschläge,"improvement suggestion, suggestion for improvement",Verbesserungsvorschläge der Mitarbeiter werden vom Management geprüft.,noun,Formal feedback and evaluation,b2;feedback,B2_lesson_16
B2_vocab_367,B2,Lösungsansatz,der,Lösungsansätze,"approach to a solution, problem-solving approach",Der Lösungsansatz des Teams war kreativ und effektiv.,noun,Formal feedback and evaluation,b2;feedback,B2_lesson_17
B2_vocab_368,B2,begründen,,,"to justify, to give reasons for",Sie muss ihre Entscheidung gegenüber dem Vorgesetzten begründen.,verb,Formal feedback and evaluation,b2;feedback,B2_lesson_18
B2_vocab_369,B2,auswerten,,,"to evaluate, to analyze",Die Umfrageergebnisse werden von der Statistikabteilung ausgewertet.,verb,Formal feedback and evaluation,b2;feedback,B2_lesson_19
B2_vocab_370,B2,zusammenarbeiten,,,"to cooperate, to collaborate","Die Abteilungen müssen enger zusammenarbeiten, um das Ziel zu erreichen.",verb,Formal feedback and evaluation,b2;feedback,B2_lesson_20
